,dependency_anomalies_40_vowels_2,dependency_anomalies_40_vowels_1,dependency_anomalies_40_vowels_3,dependency_anomalies_47_yeast_2,dependency_anomalies_47_yeast_3,dependency_anomalies_47_yeast_1,dependency_anomalies_20_letter_2,dependency_anomalies_20_letter_1,dependency_anomalies_20_letter_3,dependency_anomalies_6_cardio_1,dependency_anomalies_6_cardio_3,dependency_anomalies_6_cardio_2,dependency_anomalies_12_fault_1,dependency_anomalies_12_fault_3,dependency_anomalies_12_fault_2,dependency_anomalies_7_Cardiotocography_2,dependency_anomalies_7_Cardiotocography_1,dependency_anomalies_7_Cardiotocography_3,dependency_anomalies_35_SpamBase_2,dependency_anomalies_31_satimage-2_2,dependency_anomalies_30_satellite_1,dependency_anomalies_44_Wilt_2,dependency_anomalies_31_satimage-2_1,dependency_anomalies_33_skin_1,dependency_anomalies_32_shuttle_3,dependency_anomalies_32_shuttle_2,dependency_anomalies_31_satimage-2_3,dependency_anomalies_33_skin_3,dependency_anomalies_33_skin_2,dependency_anomalies_36_speech_3,dependency_anomalies_38_thyroid_2,dependency_anomalies_36_speech_1,dependency_anomalies_38_thyroid_3,dependency_anomalies_32_shuttle_1,dependency_anomalies_44_Wilt_3,dependency_anomalies_36_speech_2,dependency_anomalies_44_Wilt_1,dependency_anomalies_41_Waveform_2,dependency_anomalies_41_Waveform_1,dependency_anomalies_41_Waveform_3,dependency_anomalies_38_thyroid_1,dependency_anomalies_30_satellite_3,dependency_anomalies_1_ALOI_3,dependency_anomalies_25_musk_3,dependency_anomalies_2_annthyroid_1,dependency_anomalies_2_annthyroid_2,dependency_anomalies_1_ALOI_2,dependency_anomalies_2_annthyroid_3,dependency_anomalies_8_celeba_1,dependency_anomalies_10_cover_1,dependency_anomalies_8_celeba_2,dependency_anomalies_10_cover_3,dependency_anomalies_10_cover_2,dependency_anomalies_11_donors_2,dependency_anomalies_5_campaign_1,dependency_anomalies_16_http_1,dependency_anomalies_30_satellite_2,dependency_anomalies_8_celeba_3,dependency_anomalies_19_landsat_2,dependency_anomalies_19_landsat_1,dependency_anomalies_22_magic.gamma_1,dependency_anomalies_22_magic.gamma_2,dependency_anomalies_23_mammography_1,dependency_anomalies_22_magic.gamma_3,dependency_anomalies_23_mammography_2,dependency_anomalies_23_mammography_3,dependency_anomalies_25_musk_1,dependency_anomalies_27_PageBlocks_3,dependency_anomalies_28_pendigits_3,dependency_anomalies_25_musk_2,dependency_anomalies_19_landsat_3,dependency_anomalies_28_pendigits_1
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,6.268575429916382,,7.113375425338745,,,,7.030394554138184,,8.095436096191406,,,9.124318599700928,,,,10.179301738739014,,,,,,,15.11871886253357,,15.308563947677612,15.157734394073486,,15.222064971923828,,,19.215184211730957,,19.20381474494934,,,,,15.338863134384155,,15.880298852920532,15.197392225265503,16.19499683380127,,,,19.120745420455933,,,,15.173118352890015,,,,,,17.080421447753906,,,,,,15.127329587936401,,15.18172574043274,,15.394065380096436,19.28488063812256,,15.397472381591797,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,3.5445022583007812,,5.0944905281066895,,,,3.9653797149658203,,4.424628973007202,,,4.951386451721191,,,,5.545490503311157,,,,,,,7.867137670516968,,7.947831869125366,7.952528476715088,,7.934446334838867,,,10.674377918243408,,9.209912776947021,,,,,7.936115264892578,,7.982465982437134,10.606662034988403,7.925783157348633,,,,9.329422235488892,,,,7.879428863525391,,,,,,10.68429946899414,,,,,,9.700526475906372,,7.966590404510498,,7.881349802017212,10.687678098678589,,9.264829874038696,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,2.9029500484466553,,4.012511491775513,,,,3.3139474391937256,,3.6757850646972656,,,4.167990684509277,,,,4.730653524398804,,,,,,,8.533567190170288,,7.050297260284424,7.036366701126099,,6.989370584487915,,,8.77762770652771,,7.238959074020386,,,,,6.964656829833984,,7.217618703842163,7.180500745773315,7.00679087638855,,,,6.87374472618103,,,,6.956462860107422,,,,,,7.343971014022827,,,,,,7.850976943969727,,7.017750263214111,,6.764099597930908,8.693923234939575,,7.190690279006958,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,2.8821327686309814,,3.827345132827759,,,,3.3105318546295166,,3.6993279457092285,,,4.242630481719971,,,,4.713573932647705,,,,,,,8.541625261306763,,7.052186727523804,7.033432483673096,,7.030901670455933,,,8.673731327056885,,7.073621034622192,,,,,6.782538890838623,,7.164264440536499,8.588416576385498,7.0026535987854,,,,6.841233730316162,,,,6.930056571960449,,,,,,7.290571689605713,,,,,,8.514078140258789,,7.02943754196167,,6.921350717544556,8.570547103881836,,7.028308868408203,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,2.1928603649139404,,2.5078091621398926,,,,2.6516714096069336,,2.8345863819122314,,,3.196946144104004,,,,3.551424026489258,,,,,,,5.355259418487549,,5.345103740692139,7.417475938796997,,7.381693601608276,,,7.535658121109009,,5.396378993988037,,,,,7.3665220737457275,,5.670485734939575,5.365631818771362,5.35713005065918,,,,5.379228353500366,,,,5.365812540054321,,,,,,5.351786375045776,,,,,,7.408470153808594,,5.367485284805298,,7.384416818618774,5.672863960266113,,5.353833198547363,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,6.028353691101074,,7.03035569190979,,,,7.0250585079193115,,7.98665452003479,,,8.998001337051392,,,,9.974257707595825,,,,,,,18.072023391723633,,15.051383256912231,16.578985691070557,,15.092324495315552,,,18.302630186080933,,15.117804288864136,,,,,18.105522394180298,,15.092662334442139,15.052196741104126,15.070081949234009,,,,15.122902393341064,,,,18.046252250671387,,,,,,15.065057039260864,,,,,,15.057584762573242,,15.140111923217773,,15.627245426177979,18.288140535354614,,15.054430484771729,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,2.7148756980895996,,3.078247547149658,,,,3.1521689891815186,,3.4656801223754883,,,3.9087650775909424,,,,4.423742294311523,,,,,,,8.16292119026184,,6.568749666213989,6.794809341430664,,7.65922474861145,,,8.42077112197876,,6.8377931118011475,,,,,6.82599401473999,,6.77980375289917,6.584489107131958,6.610239505767822,,,,6.579999685287476,,,,7.224687099456787,,,,,,6.874507904052734,,,,,,6.722429990768433,,7.184198379516602,,7.077680587768555,6.863718032836914,,6.73963737487793,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.9285006523132324,,1.0062708854675293,,,,1.178856611251831,,1.120668888092041,,,1.2790262699127197,,,,1.417037010192871,,,,,,,2.8702850341796875,,2.146170139312744,2.5382895469665527,,2.4419496059417725,,,2.9502625465393066,,2.1639933586120605,,,,,2.515939474105835,,2.4737355709075928,2.1478192806243896,2.14162015914917,,,,2.1620242595672607,,,,2.866675853729248,,,,,,2.1353652477264404,,,,,,2.4692299365997314,,2.906653642654419,,2.864074230194092,2.1928038597106934,,2.1828248500823975,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,1.2458887100219727,,1.4311914443969727,,,,1.52109956741333,,1.6086654663085938,,,1.8209726810455322,,,,2.0071470737457275,,,,,,,4.101802349090576,,4.1067633628845215,3.3893845081329346,,3.2510342597961426,,,4.2356178760528564,,3.092552661895752,,,,,3.162827730178833,,3.247023344039917,3.0408051013946533,3.0601775646209717,,,,3.2025961875915527,,,,4.11976170539856,,,,,,3.051372766494751,,,,,,3.2355685234069824,,4.169677495956421,,4.103694915771484,3.2654800415039062,,3.246154308319092,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,2.4102349281311035,,2.847285509109497,,,,2.7911932468414307,,3.1943724155426025,,,3.489269495010376,,,,5.098931789398193,,,,,,,6.003357172012329,,5.83476448059082,7.741250038146973,,7.715050935745239,,,7.768079042434692,,6.043270111083984,,,,,6.067570924758911,,7.688044548034668,5.82827091217041,5.847493410110474,,,,6.049434661865234,,,,6.7430267333984375,,,,,,6.144306182861328,,,,,,5.827240705490112,,7.769689559936523,,6.031021356582642,6.155483722686768,,5.883753538131714,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,1.2470688819885254,,1.4360342025756836,,,,1.4562852382659912,,1.6679432392120361,,,1.8015921115875244,,,,2.6985833644866943,,,,,,,3.144318103790283,,3.021108388900757,4.192208766937256,,3.349595069885254,,,4.044502258300781,,3.1389706134796143,,,,,3.03934645652771,,4.15998649597168,3.018160581588745,3.034675359725952,,,,3.1441216468811035,,,,4.07884407043457,,,,,,3.028062343597412,,,,,,4.094648838043213,,4.185641765594482,,3.120617389678955,3.131743907928467,,3.0444116592407227,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,1.4259779453277588,,1.667212724685669,,,,1.4574015140533447,,1.6647214889526367,,,1.8934884071350098,,,,2.7553136348724365,,,,,,,3.19466233253479,,3.162579298019409,4.220561504364014,,3.166538953781128,,,3.1610474586486816,,3.183281421661377,,,,,3.2936933040618896,,3.5130584239959717,4.167775869369507,3.156540870666504,,,,3.729661703109741,,,,3.1259207725524902,,,,,,3.5398623943328857,,,,,,3.142031669616699,,3.5084989070892334,,3.1406047344207764,3.1247000694274902,,4.249287128448486,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,6.1915223598480225,,7.089813709259033,,,,7.117322206497192,,9.387631177902222,,,9.477960109710693,,,,12.794439315795898,,,,,,,19.063884258270264,,15.190502643585205,18.94480061531067,,17.822166204452515,,,15.280799150466919,,15.402546405792236,,,,,15.238061666488647,,18.24258828163147,19.17128348350525,19.161382913589478,,,,17.10143804550171,,,,15.131717681884766,,,,,,15.550248384475708,,,,,,15.220628261566162,,15.291248321533203,,15.287265062332153,15.757582187652588,,19.3157057762146,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,2.9324488639831543,,3.3815174102783203,,,,3.3643577098846436,,4.7941954135894775,,,5.4763453006744385,,,,4.998084545135498,,,,,,,9.038970232009888,,7.2727296352386475,9.145122528076172,,9.209181547164917,,,7.2417449951171875,,7.164096832275391,,,,,7.223822832107544,,7.020684480667114,9.138083219528198,7.361112833023071,,,,8.012502670288086,,,,7.060410022735596,,,,,,7.300480365753174,,,,,,9.03100037574768,,7.037508487701416,,6.94926118850708,7.472859144210815,,9.357666015625,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,2.72731614112854,,3.2311155796051025,,,,3.2004318237304688,,4.598000764846802,,,5.182294130325317,,,,5.755932092666626,,,,,,,8.662332534790039,,8.698092699050903,8.730830192565918,,8.524174213409424,,,6.874688625335693,,6.858877182006836,,,,,8.727691411972046,,6.68957781791687,8.697962999343872,6.910964488983154,,,,6.684849500656128,,,,6.82792329788208,,,,,,6.699898719787598,,,,,,8.654903650283813,,6.704442977905273,,6.620315313339233,7.108845949172974,,8.779287099838257,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.9645411968231201,,1.3629462718963623,,,,1.356682538986206,,1.5240583419799805,,,1.7180655002593994,,,,1.9192984104156494,,,,,,,2.886617660522461,,2.659583806991577,2.896426200866699,,2.8571009635925293,,,2.8423380851745605,,2.288294553756714,,,,,2.307710647583008,,2.302042007446289,2.8897337913513184,2.936221122741699,,,,2.2851083278656006,,,,2.9020581245422363,,,,,,2.8998076915740967,,,,,,2.8842926025390625,,2.3028435707092285,,2.279385566711426,2.8519015312194824,,2.903975248336792,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,1.530348300933838,,1.7930033206939697,,,,1.7800357341766357,,2.5528976917266846,,,2.654843807220459,,,,3.2000486850738525,,,,,,,4.795680284500122,,4.665122032165527,4.876105308532715,,3.8217360973358154,,,3.8319544792175293,,3.801060914993286,,,,,4.8168416023254395,,3.74088716506958,4.835007905960083,3.8414721488952637,,,,3.796297311782837,,,,3.8050904273986816,,,,,,4.841428518295288,,,,,,4.825952053070068,,3.840851068496704,,3.767852783203125,3.8291776180267334,,3.7668259143829346,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,2.9301130771636963,,3.35520601272583,,,,3.4271957874298096,,4.837893724441528,,,5.524482011795044,,,,6.15845513343811,,,,,,,9.087347745895386,,9.176276206970215,9.171491146087646,,7.360637903213501,,,7.4659624099731445,,7.352031230926514,,,,,7.249598503112793,,7.156660318374634,9.186570644378662,7.365946531295776,,,,7.0152623653411865,,,,7.132239818572998,,,,,,7.96877384185791,,,,,,7.157432794570923,,7.224842548370361,,7.0011396408081055,7.518948078155518,,7.440442085266113,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,1.6385319232940674,,1.8956387042999268,,,,1.868933916091919,,2.8583128452301025,,,3.1578633785247803,,,,3.5509510040283203,,,,,,,5.224708557128906,,5.248225450515747,5.303661346435547,,4.038640737533569,,,4.069844007492065,,5.302064895629883,,,,,4.027462959289551,,3.987887382507324,5.232896089553833,4.032516241073608,,,,4.784231662750244,,,,4.025491237640381,,,,,,4.019773721694946,,,,,,5.240481376647949,,4.046006202697754,,3.980057954788208,4.0251405239105225,,4.0303614139556885,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.9207279682159424,,1.2705309391021729,,,,1.2555594444274902,,1.5124382972717285,,,1.6988756656646729,,,,1.9083449840545654,,,,,,,2.8554012775421143,,2.862761974334717,2.901935338973999,,2.513331413269043,,,2.171081304550171,,2.8991968631744385,,,,,2.635920286178589,,2.1620099544525146,2.868321418762207,2.6944587230682373,,,,2.904338836669922,,,,2.6417717933654785,,,,,,2.6626946926116943,,,,,,2.245953321456909,,2.6341278553009033,,2.1565277576446533,2.6331863403320312,,2.63832426071167,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,2.7395756244659424,,3.224769115447998,,,,3.2017054557800293,,4.39104700088501,,,4.214921951293945,,,,5.592500925064087,,,,,,,8.28202223777771,,6.894353866577148,8.387716293334961,,8.398702621459961,,,6.766865015029907,,8.358928442001343,,,,,6.987382411956787,,6.713134288787842,8.009918928146362,6.905933618545532,,,,8.365821123123169,,,,6.8426854610443115,,,,,,6.955974817276001,,,,,,8.283667802810669,,6.908320903778076,,6.602388620376587,6.871869802474976,,6.910058498382568,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,2.25015926361084,,2.6264729499816895,,,,2.5814080238342285,,3.0267367362976074,,,4.417129993438721,,,,3.7770140171051025,,,,,,,5.571594953536987,,5.69486665725708,7.426386594772339,,6.291381120681763,,,5.659511089324951,,6.676315069198608,,,,,5.698864698410034,,5.6232123374938965,5.610252857208252,5.606521368026733,,,,7.381187677383423,,,,5.488447189331055,,,,,,5.590494394302368,,,,,,7.339214086532593,,5.6277642250061035,,5.577502489089966,7.421633243560791,,5.743422031402588,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.99526047706604,,1.376481056213379,,,,1.0839686393737793,,1.5540423393249512,,,1.729175090789795,,,,1.9088921546936035,,,,,,,2.8483128547668457,,2.915491819381714,2.893038511276245,,2.3663129806518555,,,2.8541038036346436,,2.9254934787750244,,,,,2.848745584487915,,2.314293622970581,2.3058278560638428,2.3425769805908203,,,,2.94708251953125,,,,2.291567802429199,,,,,,2.3107900619506836,,,,,,2.8953707218170166,,2.8533935546875,,2.864304304122925,2.2971842288970947,,2.3078362941741943,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,6.04256534576416,,7.059577703475952,,,,6.939892530441284,,8.026731491088867,,,10.202025175094604,,,,12.189742088317871,,,,,,,15.047613382339478,,15.100719928741455,17.920007944107056,,17.069867849349976,,,15.144699811935425,,18.08770751953125,,,,,15.08987045288086,,15.047559022903442,15.020540237426758,15.064648628234863,,,,18.145232915878296,,,,16.350180864334106,,,,,,15.048893690109253,,,,,,18.078904628753662,,15.135021924972534,,18.085703372955322,15.022237777709961,,15.077033996582031,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,2.4267070293426514,,2.843738555908203,,,,2.7415943145751953,,3.215529203414917,,,4.760239362716675,,,,3.9361789226531982,,,,,,,5.905727386474609,,6.060887336730957,7.755842685699463,,7.660693168640137,,,6.070312976837158,,7.372704029083252,,,,,6.061206579208374,,5.943693399429321,5.937631845474243,6.7602760791778564,,,,7.728222608566284,,,,6.7573277950286865,,,,,,5.96722936630249,,,,,,7.649644613265991,,6.067260265350342,,7.658984422683716,7.653222560882568,,6.042745590209961,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,2.7549502849578857,,3.2156972885131836,,,,3.080672025680542,,3.6976430416107178,,,5.161860942840576,,,,4.626335620880127,,,,,,,6.629366159439087,,6.934789419174194,8.760047912597656,,8.7100989818573,,,6.924232006072998,,8.85790753364563,,,,,8.916988372802734,,6.926713228225708,6.709426403045654,8.693044900894165,,,,8.73325228691101,,,,7.4714274406433105,,,,,,6.7338361740112305,,,,,,8.647713422775269,,6.822299242019653,,8.659855365753174,6.920258283615112,,7.138281583786011,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,6.703771352767944,,8.221614599227905,,,,7.395143985748291,,9.851662874221802,,,11.047203063964844,,,,11.337743759155273,,,,,,,14.728775024414062,,15.33839750289917,17.48004460334778,,17.669269800186157,,,16.889179468154907,,15.942374467849731,,,,,16.716646671295166,,17.645184993743896,17.641286373138428,17.271701097488403,,,,17.64863419532776,,,,14.739168882369995,,,,,,15.25570559501648,,,,,,17.52688479423523,,14.867453813552856,,14.753113508224487,16.580795288085938,,17.17040252685547,
